objid,ra,dec,u,g,r,i,z,specobjid,class,redshift
1.23765E+18,187.5317213,-1.159701511,18.55023,17.48999,17.00401,16.69942,16.51916,3.25397E+17,GALAXY,0.07150065
1.23765E+18,187.5927449,-1.153357713,19.39251,17.96061,17.22937,16.86603,16.58676,3.25388E+17,GALAXY,0.09209978
1.23765E+18,187.7846627,-1.243987091,17.79938,17.75072,17.9517,18.1223,18.25022,3.76205E+17,STAR,0.000286712
1.23765E+18,187.9482129,-1.058073446,19.05354,17.99466,17.68463,17.43917,17.39198,3.26592E+17,GALAXY,0.08321483
1.23765E+18,188.0560968,-1.082371534,17.55409,16.40556,16.02464,15.89191,15.85525,3.25956E+18,STAR,9.99E-05
1.23765E+18,188.1338896,-1.146252791,18.35312,16.94373,16.40331,16.23481,16.10812,3.25956E+18,STAR,5.09E-06
1.23765E+18,188.2104313,-1.060431092,19.15534,17.23875,16.3476,15.96339,15.64915,3.26589E+17,GALAXY,0.07196455
1.23765E+18,188.2684041,-1.102205469,18.59587,17.27965,16.77982,16.57617,16.46983,3.25955E+18,STAR,0.0001586
1.23765E+18,188.3153354,-1.085287436,18.54772,17.58452,17.2248,17.06394,16.99883,3.25955E+18,STAR,8.24E-05
1.23765E+18,188.3188715,-1.246636447,16.04001,15.09578,14.73967,14.59369,14.53817,3.25955E+18,STAR,3.59E-05
1.23765E+18,188.6283121,-1.138641061,18.2836,16.9412,16.42236,16.20775,16.12928,3.25954E+18,STAR,8.09E-05
1.23765E+18,188.6564439,-1.086976132,17.46751,16.17101,15.75296,15.59437,15.52659,3.25954E+18,STAR,0.000178783
1.23765E+18,188.6913059,-1.245091487,17.01288,15.59912,15.06509,14.85619,14.76006,3.25954E+18,STAR,0.000285572
1.23765E+18,188.7047571,-1.087919801,17.97204,16.43492,15.87995,15.68171,15.58788,3.25954E+18,STAR,2.99E-05
1.23765E+18,188.6599167,-1.123388166,19.41513,18.0799,17.43149,17.03507,16.78273,3.26567E+17,GALAXY,0.09138028
1.23765E+18,188.7059299,-1.159852031,17.26835,16.40857,16.10215,15.97177,15.92009,3.25954E+18,STAR,0.000234561
1.23765E+18,188.745659,-1.096503322,16.24658,14.77743,14.24954,14.06969,13.97963,3.25954E+18,STAR,0.000210253
1.23765E+18,188.7520354,-1.148527831,15.24506,14.0491,14.25834,14.40369,14.49704,3.25954E+18,STAR,0.00038197
1.23765E+18,188.8535092,-1.167201348,19.46785,17.1908,16.23533,15.88482,15.68177,3.28766E+18,STAR,8.62E-05
1.23765E+18,188.9328555,-1.167273706,17.59115,16.67255,16.43402,16.33644,16.32286,3.25951E+18,STAR,0.000487538
1.23765E+18,193.4344666,-1.417720833,19.46546,17.58883,16.63795,16.18384,15.83348,3.79584E+17,GALAXY,0.0843714
1.23765E+18,193.527646,-1.283981893,18.94976,17.05577,16.11049,15.61549,15.21052,3.79585E+17,GALAXY,0.04769506
1.23765E+18,193.6669271,-1.376925271,19.10022,17.72901,17.06973,16.70053,16.47604,3.79595E+17,GALAXY,0.08588034
1.23765E+18,193.7130463,-1.364256778,18.87675,17.92947,17.67358,17.52877,17.53617,3.79595E+17,GALAXY,0.007574753
1.23765E+18,193.8257838,-1.288936445,18.98508,17.78609,17.55809,17.45327,17.43659,3.80644E+17,STAR,0.000695189
1.23765E+18,193.9056128,-1.329878597,16.67915,15.62965,15.21491,15.0016,14.83352,3.80644E+17,GALAXY,0.00285163
1.23765E+18,193.992245,-1.349369763,16.60769,16.3027,16.18807,16.26161,16.30268,3.80644E+17,GALAXY,0.009917573
1.23765E+18,193.9677783,-1.304732671,19.28721,17.31495,16.4275,16.01307,15.68963,3.80647E+17,GALAXY,0.08496774
1.23765E+18,194.2338879,-1.368340898,18.68862,17.22388,16.48037,16.0571,15.75124,3.80653E+17,GALAXY,0.08219423
1.23765E+18,194.2846496,-1.299037596,19.08484,17.89897,17.44749,17.07906,16.92564,3.80654E+17,GALAXY,0.07237474
1.23765E+18,194.3284979,-1.322460407,17.98595,16.44234,15.70838,15.31442,14.99718,3.80668E+17,GALAXY,0.04702791
1.23765E+18,194.348131,-1.35115621,19.00078,17.68892,17.17349,16.81936,16.62247,3.80667E+17,GALAXY,0.08525058
1.23765E+18,194.4343265,-1.37612285,18.52987,17.48409,17.08644,16.79518,16.6699,3.80669E+17,GALAXY,0.04704352
1.23765E+18,194.6133718,-1.332752358,18.54916,16.50297,15.5947,15.17272,14.81739,3.80677E+17,GALAXY,0.08113002
1.23765E+18,194.7465337,-1.308235843,19.23902,18.29001,18.007,17.73479,17.56282,3.80677E+17,GALAXY,0.08847001
1.23765E+18,194.7898823,-1.331517726,18.97326,17.95292,17.61769,17.33976,17.20258,3.807E+17,GALAXY,0.08331946
1.23765E+18,194.8687644,-1.371809431,18.75857,16.67311,15.6742,15.18115,14.81569,3.80712E+17,GALAXY,0.08392477
1.23765E+18,195.0490858,-1.270165431,19.44018,17.58502,16.72982,16.35219,16.02019,3.80711E+17,GALAXY,0.1217193
1.23765E+18,195.2048246,-1.360114205,18.6561,17.63968,17.38344,17.66136,17.24671,3.80724E+17,GALAXY,0.02274616
1.23765E+18,195.125501,-1.404211572,19.04589,17.87537,17.28279,16.87688,16.63739,3.8071E+17,GALAXY,0.1192311
1.23765E+18,195.1264121,-1.266835768,18.98065,17.7388,17.52448,17.46359,17.4684,3.80721E+17,STAR,0.000512774
1.23765E+18,195.2270842,-1.346649386,16.66166,15.46626,14.93729,14.67048,14.4785,3.80722E+17,GALAXY,0.0227401
1.23765E+18,195.2386774,-1.267955643,19.31331,18.3933,18.07471,17.99349,17.9486,4.56114E+18,STAR,0.00045883
1.23765E+18,195.3142212,-1.255009297,18.66092,17.26023,16.52317,16.14162,15.93806,3.80722E+17,GALAXY,0.08360328
1.23765E+18,195.6311806,-1.367377501,18.15966,17.01019,17.07793,17.18755,17.26818,3.81769E+17,STAR,0.00064433
1.23765E+18,195.6311158,-1.274560957,18.60165,17.12657,16.40762,16.0207,15.78221,3.8177E+17,GALAXY,0.08170459
1.23765E+18,195.806776,-1.372795846,15.96106,14.82784,14.81023,14.8424,14.91785,3.81782E+17,STAR,8.99E-05
1.23765E+18,196.0826245,-1.342637834,17.98211,16.92504,16.43832,16.10759,15.9642,3.8178E+17,GALAXY,0.08288943
1.23765E+18,196.191662,-1.280439738,18.75683,17.1769,16.4213,15.97231,15.69398,3.81794E+17,GALAXY,0.08554221
1.23765E+18,196.2938625,-1.366557856,19.10965,17.66993,16.99966,16.633,16.36511,3.81791E+17,GALAXY,0.06350335
1.23765E+18,196.4539203,-1.359177307,19.25365,18.14862,17.59453,17.2411,17.07896,3.81803E+17,GALAXY,0.1085379
1.23765E+18,196.464347,-1.317814312,18.91667,17.59177,16.99674,16.5428,16.25276,3.81804E+17,GALAXY,0.09598424
1.23765E+18,196.593437,-1.305215084,18.32693,17.18779,17.30341,17.44174,17.54251,3.81827E+17,STAR,0.000148437
1.23765E+18,196.7040519,-1.289929292,17.1673,16.20663,15.97451,15.83157,15.67613,3.81827E+17,GALAXY,0.02755378
1.23765E+18,196.7616421,-1.362035343,16.87984,15.58093,15.14729,15.00317,14.90763,3.81828E+17,STAR,3.93E-05
1.23765E+18,196.9576405,-1.268672517,19.02852,17.10918,16.21661,15.83163,15.49224,4.56103E+18,GALAXY,0.08537828
1.23765E+18,197.0285259,-1.271231656,18.75876,17.75814,17.30467,16.92752,16.79889,3.82895E+17,GALAXY,0.1086431
1.23765E+18,197.0522575,-1.282302542,18.5207,16.58165,15.65798,15.26375,14.94284,3.82895E+17,GALAXY,0.08534023
1.23765E+18,197.0980647,-1.259827464,18.82135,17.05602,16.12838,15.70504,15.35304,3.82894E+17,GALAXY,0.09658045
1.23765E+18,197.1032758,-1.360212818,19.27681,18.17502,17.62276,17.27117,17.07035,3.82898E+17,GALAXY,0.0871427
1.23765E+18,197.1436435,-1.32641226,18.14259,16.86494,16.24187,15.85731,15.60726,3.82897E+17,GALAXY,0.0854223
1.23765E+18,197.1247059,-1.286714808,19.26128,18.11909,17.56967,17.25008,17.08423,3.82898E+17,GALAXY,0.08620939
1.23765E+18,197.2085746,-1.351435774,18.01543,16.9745,16.61142,16.48611,16.41012,3.82899E+17,STAR,0.000374914
1.23765E+18,197.2780332,-1.307511989,18.29246,17.11707,16.74915,16.5074,16.34178,3.82897E+17,GALAXY,0.02434641
1.23765E+18,201.5225579,-1.253481533,19.00945,17.78532,17.31681,17.00957,16.86896,1.02467E+18,GALAXY,0.05454532
1.23765E+18,171.195073,-3.628092832,19.26965,17.38987,16.4662,16.05745,15.69834,3.67112E+17,GALAXY,0.08046945
1.23765E+18,171.2850358,-3.573698393,18.25444,17.55064,16.89,16.40933,16.16652,3.67115E+17,QSO,0.09665092
1.23765E+18,171.5878998,-3.514666609,18.5708,16.62446,15.70274,15.27188,14.93206,3.67104E+17,GALAXY,0.06115061
1.23765E+18,171.6049661,-3.51643642,18.31045,17.09577,16.51801,16.14407,15.93098,3.67103E+17,GALAXY,0.06232633
1.23765E+18,171.7860467,-3.625513862,19.37068,17.56823,16.6631,16.20893,15.85346,3.67079E+17,GALAXY,0.0595105
1.23765E+18,171.8333507,-3.574064246,19.34817,17.49779,16.46742,15.99908,15.59502,3.67077E+17,GALAXY,0.0963535
1.23765E+18,171.9213215,-3.641810144,18.75668,17.32822,16.74306,16.40402,16.21596,3.67066E+17,GALAXY,0.05958125
1.23765E+18,172.0003592,-3.517674607,18.77959,18.26566,18.40026,18.55653,18.78911,3.67068E+17,STAR,0.000322377
1.23765E+18,171.8624269,-3.595359841,19.29784,17.47283,16.64056,16.163,15.81581,3.67078E+17,GALAXY,0.0610122
1.23765E+18,171.8748754,-3.643828044,19.36952,18.0279,17.43381,17.04747,16.80241,3.67067E+17,GALAXY,0.05266366
1.23765E+18,171.9454214,-3.618421827,19.40263,17.71195,16.86942,16.46016,16.18779,3.67067E+17,GALAXY,0.09445298
1.23765E+18,172.1366155,-3.619058973,18.79653,17.51921,17.52185,17.54221,17.61579,3.67068E+17,STAR,0.000394338
1.23765E+18,172.1392622,-3.539828974,18.26426,16.47243,15.59783,15.17294,14.83914,3.67058E+17,GALAXY,0.06133258
1.23765E+18,172.0836917,-3.621859997,19.27586,17.91641,17.24701,16.86001,16.65315,3.67067E+17,GALAXY,0.07374068
1.23765E+18,172.2331558,-3.553877248,18.8606,17.56243,17.70297,17.82415,17.85773,3.67059E+17,STAR,0.000435577
1.23765E+18,172.3756571,-3.516180577,18.73421,18.12368,17.5456,17.04566,16.92234,3.67056E+17,QSO,0.1362843
1.23765E+18,172.4383362,-3.572100506,19.37864,17.62796,16.78161,16.32751,16.0139,3.67044E+17,GALAXY,0.07570523
1.23765E+18,172.7023259,-3.524384958,18.84189,17.84606,17.4427,17.25996,17.14017,3.67046E+17,GALAXY,0.02158975
1.23765E+18,172.9089045,-3.647727389,17.21511,15.67068,14.94501,14.54533,14.24492,3.68248E+17,GALAXY,0.04583211
1.23765E+18,176.1199864,-3.570864271,17.73316,15.56019,14.52353,13.9634,13.50674,3.705E+17,GALAXY,0.04808371
1.23765E+18,176.2100183,-3.652156241,19.43892,16.88097,15.78816,15.38628,15.15153,3.70502E+17,STAR,4.83E-05
1.23765E+18,176.239093,-3.668651835,18.36193,17.20585,16.67631,16.33751,16.16698,3.70501E+17,GALAXY,0.0617963
1.23765E+18,176.2493718,-3.684827235,19.23055,18.03222,17.38234,17.00875,16.77869,3.70499E+17,GALAXY,0.1065348
1.23765E+18,176.3723633,-3.663725136,18.26204,17.32786,16.90278,16.56494,16.45025,3.7049E+17,GALAXY,0.07909407
1.23765E+18,176.4443138,-3.54317114,18.17842,16.17017,15.19668,14.74915,14.39897,3.70489E+17,GALAXY,0.07789911
1.23765E+18,154.3627795,-0.495597079,18.09258,16.16489,15.23141,14.75703,14.34417,3.05169E+17,GALAXY,0.0329841
1.23765E+18,154.4237309,-0.492793041,16.80146,16.48596,16.61448,16.9584,17.14694,3.05169E+17,STAR,4.41E-05
1.23765E+18,154.4741485,-0.614816116,18.24308,16.36678,15.50732,15.09337,14.77437,3.05166E+17,GALAXY,0.03375299
1.23765E+18,154.5089877,-0.424384379,19.26465,17.70366,16.84576,16.38933,16.01484,3.05163E+17,GALAXY,0.1078671
1.23765E+18,154.5805852,-0.478279915,19.44812,18.19714,17.51267,17.11983,16.86758,3.05165E+17,GALAXY,0.145553
1.23765E+18,154.657111,-0.422017798,19.1482,18.18706,17.72593,17.8612,17.71562,3.05159E+17,GALAXY,0.01811487
1.23765E+18,154.6930551,-0.45789806,17.73283,16.48166,15.93763,15.60729,15.35408,3.06331E+17,GALAXY,0.03456711
1.23765E+18,154.9122001,-0.610220028,18.95745,17.94522,17.58198,17.43599,17.37768,3.06331E+17,STAR,0.000939852
1.23765E+18,154.9194727,-0.543557341,18.60826,17.57959,17.18975,17.03068,16.98365,3.05149E+17,STAR,0.00024254
1.23765E+18,154.8939294,-0.602678438,18.65653,16.95422,16.06561,15.60311,15.25886,3.0633E+17,GALAXY,0.1247399
1.23765E+18,154.9178754,-0.440203489,18.73951,17.68341,17.08433,16.67768,16.4944,3.0515E+17,GALAXY,0.1389762
1.23765E+18,155.0318904,-0.546314669,18.91539,17.82307,17.75805,17.7499,17.78114,3.05136E+17,STAR,3.18E-05
1.23765E+18,155.0333667,-0.591145974,19.07277,17.77168,17.13523,16.73163,16.49167,3.06331E+17,GALAXY,0.0952741
1.23765E+18,155.2806632,-0.559474505,18.85607,17.66925,17.23441,16.94186,16.77663,3.05138E+17,GALAXY,0.05286897
1.23765E+18,155.3428344,-0.466223956,18.18987,16.81328,16.07424,15.65143,15.37721,3.05127E+17,GALAXY,0.0615854
1.23765E+18,155.6666075,-0.444829955,19.31557,17.72175,16.82926,16.40014,16.04839,3.05125E+17,GALAXY,0.09833061
1.23765E+18,155.7397219,-0.440122986,18.73178,16.82626,15.89466,15.45786,15.09063,3.06311E+17,GALAXY,0.09346136
1.23765E+18,155.9948247,-0.546566249,17.26962,16.11209,15.67279,15.49131,15.41885,3.06296E+17,STAR,0.000643896
1.23765E+18,156.1288902,-0.535290431,18.56511,18.83918,19.28316,19.58232,19.76688,4.31334E+18,STAR,0.000222488
1.23765E+18,156.1282748,-0.628824844,19.01947,17.86131,17.29751,16.90613,16.71609,3.06294E+17,GALAXY,0.08413917
1.23765E+18,156.3275823,-0.567609638,19.11028,17.94168,17.43467,17.06567,16.85565,3.06284E+17,GALAXY,0.06454878
1.23765E+18,156.7274605,-0.541496275,16.87678,15.34906,14.57369,14.16621,13.82887,3.06273E+17,GALAXY,0.03457265
1.23765E+18,156.7657224,-0.586317951,18.47729,17.20917,16.73704,16.4389,16.27206,3.06274E+17,GALAXY,0.03399407
1.23765E+18,157.3183262,-0.471062981,18.86813,17.27249,16.47438,16.03584,15.68422,3.06252E+17,GALAXY,0.06377484
1.23765E+18,157.5085008,-0.622045351,18.94455,16.88433,15.99279,15.52168,15.16911,3.07443E+17,GALAXY,0.08830596
1.23765E+18,157.7516696,-0.627610599,18.50535,17.21773,16.72201,16.4106,16.18161,3.07435E+17,GALAXY,0.05590439
1.23765E+18,157.816368,-0.629953774,19.41783,18.37889,17.85973,17.46648,17.3021,3.07431E+17,GALAXY,0.08578822
1.23765E+18,157.8385604,-0.596094815,19.05545,17.37453,16.45461,15.98615,15.63611,3.07422E+17,GALAXY,0.1174573
1.23765E+18,157.9207572,-0.560468754,19.44329,18.22426,17.64466,17.23152,16.97112,3.07425E+17,GALAXY,0.1193563
1.23765E+18,158.069315,-0.464530409,18.5381,17.69117,17.41122,17.25589,17.13846,3.07423E+17,GALAXY,0.03112193
1.23765E+18,158.2924679,-0.472531062,17.04002,15.84929,15.6516,15.60503,15.59156,3.07416E+17,STAR,0.000608434
1.23765E+18,158.3325965,-0.601616599,17.89243,16.12151,15.26779,14.82028,14.41152,3.07417E+17,GALAXY,0.05050373
1.23765E+18,158.4640015,-0.561357105,16.71666,14.99035,14.1294,13.70677,13.34258,3.07411E+17,GALAXY,0.03133979
1.23765E+18,158.5378323,-0.429800674,17.42439,16.27432,15.71622,15.34451,15.12235,3.08584E+17,GALAXY,0.06510382
1.23765E+18,158.662951,-0.58748115,18.68809,17.61679,17.20117,17.0351,16.96327,3.074E+17,STAR,0.000127807
1.23765E+18,158.9558033,-0.604358729,19.25807,17.51623,16.59301,16.1599,15.78007,3.0739E+17,GALAXY,0.09557114
1.23765E+18,159.0077911,-0.630133106,19.44468,17.53411,16.55178,16.11023,15.73456,3.07376E+17,GALAXY,0.09535529
1.23765E+18,159.0234158,-0.518842759,17.99797,16.10283,15.21351,14.78419,14.44596,3.07389E+17,GALAXY,0.03587253
1.23765E+18,159.1268007,-0.505605327,18.33963,16.78334,15.99866,15.58095,15.27592,3.07382E+17,GALAXY,0.08467862
1.23765E+18,159.1998996,-0.543675237,18.83739,18.44584,18.46801,18.58734,18.76678,4.31564E+18,STAR,0.000109212
1.23765E+18,159.3448871,-0.513479347,19.4333,17.98456,17.18552,16.72505,16.40784,3.08581E+17,GALAXY,0.1139037
1.23765E+18,159.425362,-0.556108421,19.48987,17.46037,16.39523,15.87583,15.4374,3.0857E+17,GALAXY,0.09432663
1.23765E+18,159.5038406,-0.62014437,19.38474,18.43839,18.10884,17.93464,17.93278,4.31562E+18,STAR,0.000733476
1.23765E+18,159.5462458,-0.619904656,19.13029,17.98641,17.46684,17.12925,16.93137,3.08568E+17,GALAXY,0.09500289
1.23765E+18,159.7978416,-0.557196453,19.20143,18.07611,17.76867,17.60949,17.48021,3.0856E+17,GALAXY,0.02335118
1.23765E+18,159.8033022,-0.535038603,19.26428,18.16308,17.59706,17.20982,17.04992,3.08557E+17,GALAXY,0.1236402
1.23765E+18,159.8475235,-0.534266386,19.38052,17.92517,17.10817,16.65713,16.33521,3.08548E+17,GALAXY,0.1141676
1.23765E+18,159.9393455,-0.609184314,19.4884,18.51999,18.1863,18.06326,18.04577,4.3156E+18,STAR,0.000776294
1.23765E+18,160.0342636,-0.421625734,19.26517,17.67527,16.82716,16.41759,16.13446,3.08551E+17,GALAXY,0.1330486
1.23765E+18,160.0351619,-0.599992664,19.31821,18.2754,17.74809,17.4134,17.22898,3.08547E+17,GALAXY,0.07470067
1.23765E+18,160.1442091,-0.489329781,18.73191,17.64791,17.23659,17.07693,17.02858,3.08542E+17,STAR,0.000106767
1.23765E+18,160.119405,-0.618130039,19.29109,17.97325,17.26036,16.85505,16.54875,3.08541E+17,GALAXY,0.08692535
1.23765E+18,160.2275468,-0.433199862,19.49012,17.93501,17.21357,16.82458,16.53705,3.09705E+17,GALAXY,0.1335348
1.23765E+18,160.2486687,-0.579992353,19.32295,17.31045,16.17391,15.68586,15.29907,3.09702E+17,GALAXY,0.1370104
1.23765E+18,160.3831151,-0.459235231,19.29327,17.30792,16.17496,15.7054,15.30707,3.09709E+17,GALAXY,0.1373722
1.23765E+18,160.4339517,-0.608481492,19.38605,18.59781,18.1235,17.7443,17.62478,3.09705E+17,GALAXY,0.1321922
1.23765E+18,160.4436424,-0.600549707,18.27128,17.07303,16.65071,16.38777,16.26499,3.08536E+17,GALAXY,0.03641907
1.23765E+18,160.4534919,-0.617038406,19.10585,17.76501,16.91751,16.46725,16.17978,3.08539E+17,GALAXY,0.1383506
1.23765E+18,160.6582067,-0.439603943,17.78493,16.1194,15.48855,15.26274,15.13575,2.88126E+18,STAR,0.000149526
1.23765E+18,160.6754542,-0.559791079,17.54464,15.83828,15.15045,14.90964,14.80847,2.88127E+18,STAR,0.000236645
1.23765E+18,160.7303546,-0.521740211,19.14109,17.79921,17.26127,17.06871,16.97656,2.88126E+18,STAR,0.000186468
1.23765E+18,160.8121077,-0.520466085,19.4209,18.24304,18.31722,18.40648,18.51659,2.89252E+18,STAR,0.000830783
1.23765E+18,160.7014882,-0.445422704,19.34264,18.11614,17.55329,17.18975,16.99019,3.09694E+17,GALAXY,0.08592108
1.23765E+18,160.8486802,-0.627079866,17.73752,16.84589,16.57469,16.47947,16.46672,2.88126E+18,STAR,0.000700168
1.23765E+18,160.93824,-0.423246607,17.37862,15.78235,14.98961,14.58209,14.25603,3.09695E+17,GALAXY,0.03910941
1.23765E+18,160.8619387,-0.422734976,19.44601,18.22781,17.64044,17.22995,17.04556,3.09696E+17,GALAXY,0.1273446
1.23765E+18,160.878832,-0.584109522,19.10709,17.90987,17.4075,17.19407,17.04144,3.08516E+17,GALAXY,0.0190457
1.23765E+18,160.9913453,-0.507477155,18.66446,16.69946,15.81639,15.40276,15.05567,3.09695E+17,GALAXY,0.05955937
1.23765E+18,160.9953137,-0.478531393,19.04792,17.87355,17.49184,17.36779,17.32713,3.09696E+17,STAR,6.10E-05
1.23765E+18,160.9977374,-0.46899876,17.94468,16.50695,15.8312,15.40584,15.09619,3.08516E+17,GALAXY,0.06012432
1.23765E+18,233.6284209,-0.368274358,19.40819,18.21773,17.69061,17.38859,17.2354,4.0872E+17,GALAXY,0.09578907
1.23765E+18,234.0192716,-0.301796182,18.63567,17.27398,16.76841,16.56889,16.48392,4.0871E+17,STAR,5.77E-05
1.23765E+18,234.0645407,-0.349321569,18.90729,17.84854,17.42991,17.24517,17.0279,4.0871E+17,GALAXY,0.01000118
1.23765E+18,234.4888649,-0.328886456,19.35344,18.3516,17.9663,17.8094,17.74986,4.51276E+18,STAR,9.65E-05
1.23765E+18,234.6392906,-0.277932483,19.30126,17.98083,17.36444,16.99058,16.75713,3.5471E+17,GALAXY,0.07871514
1.23765E+18,234.6951889,-0.384786769,19.28438,18.19886,17.69232,17.30024,17.1022,3.54709E+17,GALAXY,0.07887429
1.23765E+18,235.2010585,-0.354364607,16.5661,15.37654,15.51416,15.65895,15.74498,1.0427E+18,STAR,7.67E-05
1.23765E+18,235.3279331,-0.302163831,19.16849,17.57161,16.88994,16.61419,16.48833,3.547E+17,STAR,3.31E-05
1.23765E+18,235.5281967,-0.361419585,19.09944,17.66154,17.10851,16.80613,16.63525,3.54688E+17,GALAXY,0.05446574
1.23765E+18,235.8053157,-0.412773411,18.76342,16.6816,15.66519,15.19539,14.82881,3.54665E+17,GALAXY,0.08146487
1.23765E+18,235.933813,-0.238297011,19.04612,18.1256,17.87371,17.75645,17.64334,3.85144E+17,GALAXY,0.01389303
1.23765E+18,235.9733837,-0.362365953,19.31831,18.28606,17.93676,17.69208,17.65916,3.54666E+17,GALAXY,0.03371388
1.23765E+18,236.1731575,-0.253610719,18.29058,16.8865,16.23026,15.87636,15.57966,3.85134E+17,GALAXY,0.0301458
1.23765E+18,236.4137128,-0.284779533,19.40011,17.81543,17.08577,16.6935,16.4383,3.8512E+17,GALAXY,0.0891047
1.23765E+18,236.6569097,-0.220672817,19.01881,17.02022,16.04896,15.61034,15.25714,3.85108E+17,GALAXY,0.07805659
1.23765E+18,236.7115379,-0.304615287,19.17464,17.63025,16.81769,16.35225,16.028,3.85111E+17,GALAXY,0.07758146
1.23765E+18,236.7679888,-0.360190979,18.76152,17.16247,16.48904,16.07366,15.78977,3.85109E+17,GALAXY,0.07919856
1.23765E+18,236.7584915,-0.377052518,19.37983,18.14283,17.46229,16.99849,16.75061,3.85108E+17,GALAXY,0.07872328
1.23765E+18,237.1364912,-0.288328042,18.59815,18.17822,18.21138,18.34538,18.45518,3.851E+17,STAR,8.01E-06
1.23765E+18,237.1253865,-0.367077823,19.04746,17.51671,16.74503,16.29947,15.9555,3.85106E+17,GALAXY,0.06234364
1.23765E+18,237.1548814,-0.243845428,18.50908,17.24167,16.73285,16.37924,16.16752,3.85098E+17,GALAXY,0.05480139
1.23765E+18,237.6874503,-0.34900007,18.35437,17.17591,16.73569,16.56861,16.50195,3.85076E+17,STAR,8.28E-05
1.23765E+18,238.2068902,-0.289149392,18.82406,17.27616,16.4687,16.01383,15.6758,3.85069E+17,GALAXY,0.05449592
1.23765E+18,238.5971765,-0.245770364,18.3914,17.21205,16.7649,16.59258,16.50897,3.86247E+17,STAR,6.13E-05
1.23765E+18,238.6164587,-0.327555953,19.24336,17.33456,16.41789,15.91398,15.55135,3.86244E+17,GALAXY,0.07776588
1.23765E+18,238.6818134,-0.210680661,19.26053,17.84118,17.08277,16.65395,16.31897,3.86246E+17,GALAXY,0.03101538
1.23765E+18,238.7335924,-0.336816692,18.94825,17.79329,17.3284,17.02657,16.8666,3.86245E+17,GALAXY,0.04260503
1.23765E+18,238.7367181,-0.209378169,17.13469,15.97948,15.26317,14.81645,14.50262,3.86246E+17,GALAXY,0.04280036
1.23765E+18,238.7386949,-0.235408774,18.38955,16.65332,15.79094,15.30154,14.93101,3.86247E+17,GALAXY,0.042782
1.23765E+18,238.8485439,-0.318308132,17.36073,16.21989,15.57572,15.20949,14.96074,3.86246E+17,GALAXY,0.04260654
1.23765E+18,238.865633,-0.345529603,19.16565,17.86722,17.25734,16.87514,16.62649,3.86236E+17,GALAXY,0.08291406
1.23765E+18,239.0233897,-0.349995547,18.66922,16.7092,15.77565,15.31444,14.96111,3.86236E+17,GALAXY,0.04098138
1.23765E+18,239.0847945,-0.271211134,19.14208,18.11263,17.60646,17.40362,17.2372,3.86234E+17,GALAXY,0.03941562
1.23765E+18,239.2847596,-0.290324275,19.43479,17.53519,16.58296,16.11427,15.74513,3.86229E+17,GALAXY,0.08513534
1.23765E+18,239.3479096,-0.411429644,19.19567,17.59513,16.71109,16.17253,15.81411,3.86228E+17,GALAXY,0.08292612
1.23765E+18,240.11893,-0.230412184,19.42532,18.15135,17.4728,17.06794,16.77763,3.86204E+17,GALAXY,0.1063378
1.23765E+18,240.2465184,-0.34432271,18.5855,17.30364,16.68753,16.35781,16.16408,3.86192E+17,GALAXY,0.03223878
1.23765E+18,240.3767792,-0.286788064,18.1795,16.38023,15.45705,14.9633,14.63754,3.86194E+17,GALAXY,0.05372411
1.23765E+18,240.8876536,-0.374346314,19.3091,17.35133,16.38441,15.9084,15.52727,3.87359E+17,GALAXY,0.05830569
1.23765E+18,240.9364995,-0.31875155,18.84276,17.18336,16.3167,15.81727,15.46829,3.87354E+17,GALAXY,0.0591345
1.23765E+18,241.3777752,-0.266460343,19.16787,17.11605,16.13791,15.64804,15.29134,3.88521E+17,GALAXY,0.06094531
1.23765E+18,241.349828,-0.333641321,18.08233,16.39772,15.61103,15.17187,14.87251,3.87341E+17,GALAXY,0.06064306
1.23765E+18,241.4871286,-0.231942404,18.90937,17.08884,16.24845,15.83223,15.48363,3.87327E+17,GALAXY,0.04829464
1.23765E+18,241.6782252,-0.218193811,18.01402,16.01918,15.09473,14.64604,14.27793,3.87329E+17,GALAXY,0.03076948
1.23765E+18,241.6059981,-0.351621709,19.25741,17.88467,17.31733,17.00234,16.83896,3.87328E+17,GALAXY,0.05836911
1.23765E+18,241.6739243,-0.320402153,19.37307,17.64701,16.69138,16.22706,15.8842,3.8851E+17,GALAXY,0.0737878
1.23765E+18,241.7185618,-0.256342016,19.22642,17.29024,16.31727,15.84912,15.46487,3.87329E+17,GALAXY,0.07184925
1.23765E+18,241.7455645,-0.207103397,18.65252,17.40001,16.84529,16.49662,16.29251,3.8733E+17,GALAXY,0.05033315
1.23765E+18,241.8439166,-0.379687267,18.25146,16.23659,15.26464,14.78762,14.41687,3.88512E+17,GALAXY,0.06163232
1.23765E+18,241.915073,-0.234014646,18.79022,16.78016,15.99879,15.7038,15.53612,3.87319E+17,STAR,2.49E-05
1.23765E+18,241.9036995,-0.343699523,19.03681,17.78381,17.29458,17.00549,16.81659,3.88511E+17,GALAXY,0.05043225
1.23765E+18,242.1726981,-0.23357128,19.27327,17.96346,17.34715,16.97883,16.70585,3.885E+17,GALAXY,0.06154416
1.23765E+18,242.5065416,-0.322746846,19.46145,18.37025,17.87308,17.55052,17.36079,3.88481E+17,GALAXY,0.04937574
